Name,SMILES,Planarity,RDKit Planarity,RDKit MMFFOptimize Planarity,HOMO-LUMO Energy Gap /eV,Linker Type,Functional Group
h_v4_triple_h_16_B_Cl_B,COC(=O)c1cc2c(C#Cc3cc(Cl)cc4nccnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0854989508195,triple,Cl
h_v4_triple_h_16_B_Cl_C,COC(=O)c1cc2c(C#Cc3cnc4cc(Cl)ccc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2569306766345005,triple,Cl
h_v4_triple_h_16_B_Cl_D,COC(=O)c1cc2c(C#Cc3c(Cl)ccc4nccnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0593760211715004,triple,Cl
h_v4_triple_h_16_B_Cl_E,COC(=O)c1cc2c(C#Cc3cnc4ccc(Cl)cc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2669988891030006,triple,Cl
h_v4_triple_h_16_B_cyanide_B,COC(=O)c1cc2c(C#Cc3c(C#N)ccc4nccnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.848487787034,triple,Cyano
h_v4_triple_h_16_B_cyanide_C,COC(=O)c1cc2c(C#Cc3cnc4ccc(C#N)cc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.1325746469560007,triple,Cyano
h_v4_triple_h_16_B_cyanide_D,COC(=O)c1cc2c(C#Cc3cc4nccnc4cc3C#N)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0283550422145,triple,Cyano
h_v4_triple_h_16_B_cyanide_E,COC(=O)c1cc2c(C#Cc3cnc4cc(C#N)ccc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0778797630055,triple,Cyano
h_v4_triple_h_16_B_sulf_acid_A,COC(=O)c1cc2c(C#Cc3cnc4ccc(S(=O)(=O)O)cc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.1355678993114995,triple,Sulfonic acid
h_v4_triple_h_16_B_sulf_acid_B,COC(=O)c1cc2c(C#Cc3cc4nccnc4cc3S(=O)(=O)O)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2580191320365004,triple,Sulfonic acid
h_v4_triple_h_16_B_sulf_acid_C,COC(=O)c1cc2c(C#Cc3cc(S(=O)(=O)O)cc4nccnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.9137951111540006,triple,Sulfonic acid
h_v4_triple_h_16_B_sulf_acid_E,COC(=O)c1cc2c(C#Cc3cnc4cc(S(=O)(=O)O)ccc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.1162478159260005,triple,Sulfonic acid
h_v4_triple_h_16_B_Br_A,COC(=O)c1cc2c(C#Cc3cc4nccnc4cc3Br)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.217474168312,triple,Br
h_v4_triple_h_16_B_Br_B,COC(=O)c1cc2c(C#Cc3cnc4cc(Br)ccc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.251216285774,triple,Br
h_v4_triple_h_16_B_Br_C,COC(=O)c1cc2c(C#Cc3c(Br)ccc4nccnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0512126056565,triple,Br
h_v4_triple_h_16_B_Br_D,COC(=O)c1cc2c(C#Cc3cnc4ccc(Br)cc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2384269348005,triple,Br
h_v4_triple_h_16_B_Br_E,COC(=O)c1cc2c(C#Cc3cc(Br)cc4nccnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0803287876600005,triple,Br
h_v4_triple_h_16_B_trifluro_A,COC(=O)c1cc2c(C#Cc3cc(C(F)(F)F)cc4nccnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0272665868125,triple,Trifluoro
h_v4_triple_h_16_B_trifluro_B,COC(=O)c1cc2c(C#Cc3cc4nccnc4cc3C(F)(F)F)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.1655004228665,triple,Trifluoro
h_v4_triple_h_16_B_trifluro_C,COC(=O)c1cc2c(C#Cc3cnc4cc(C(F)(F)F)ccc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2242770145745,triple,Trifluoro
h_v4_triple_h_16_B_trifluro_D,COC(=O)c1cc2c(C#Cc3cnc4ccc(C(F)(F)F)cc4n3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2367942516975,triple,Trifluoro
h_v4_triple_h_16_B_trifluro_E,COC(=O)c1cc2c(C#Cc3c(C(F)(F)F)ccc4nccnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.9483535701675003,triple,Trifluoro
h_v4_triple_h_16_C_acetate_A,COC(=O)c1cnc2cc(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)ccc2n1,1.0,1.0,1.0,3.0555664272645005,triple,Acetate
h_v4_triple_h_16_C_acetate_C,COC(=O)c1cnc2ccc(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)cc2n1,1.0,1.0,1.0,3.130397736152001,triple,Acetate
h_v4_triple_h_16_C_acetate_D,COC(=O)c1cnc2c(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)cccc2n1,1.0,1.0,1.0,2.891481775413,triple,Acetate
h_v4_triple_h_16_C_acetate_E,COC(=O)c1cnc2cccc(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)c2n1,1.0,1.0,1.0,2.956789099533,triple,Acetate
h_v4_triple_h_16_C_amide_A,CNC(=O)c1cnc2cc(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)ccc2n1,1.0,1.0,1.0,3.0822335846135003,triple,Amide
h_v4_triple_h_16_C_amide_C,CNC(=O)c1cnc2cccc(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)c2n1,1.0,1.0,1.0,3.144003428677,triple,Amide
h_v4_triple_h_16_C_amide_D,CNC(=O)c1cnc2c(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)cccc2n1,1.0,1.0,1.0,2.8661751873165,triple,Amide
h_v4_triple_h_16_C_amide_E,CNC(=O)c1cnc2ccc(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)cc2n1,1.0,1.0,1.0,3.181283026195499,triple,Amide
h_v4_triple_h_16_C_carbonyl_B,COC(=O)c1cc2c(C#Cc3ccc4nc(C=O)cnc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.8933865723665,triple,Carbonyl
h_v4_triple_h_16_C_carbonyl_C,COC(=O)c1cc2c(C#Cc3cccc4nc(C=O)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.6898454121925,triple,Carbonyl
h_v4_triple_h_16_C_carbonyl_D,COC(=O)c1cc2c(C#Cc3cccc4ncc(C=O)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.740186474535,triple,Carbonyl
h_v4_triple_h_16_C_carbonyl_E,COC(=O)c1cc2c(C#Cc3ccc4ncc(C=O)nc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.9635919457955,triple,Carbonyl
h_v4_triple_h_16_C_F_A,COC(=O)c1cc2c(C#Cc3ccc4nc(F)cnc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.281148809329,triple,F
h_v4_triple_h_16_C_F_B,COC(=O)c1cc2c(C#Cc3ccc4ncc(F)nc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2438692118105004,triple,F
h_v4_triple_h_16_C_F_D,COC(=O)c1cc2c(C#Cc3cccc4nc(F)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.108084400411,triple,F
h_v4_triple_h_16_C_F_E,COC(=O)c1cc2c(C#Cc3cccc4ncc(F)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0482193533010005,triple,F
h_v4_triple_h_16_C_Cl_A,COC(=O)c1cc2c(C#Cc3ccc4ncc(Cl)nc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2014194511325,triple,Cl
h_v4_triple_h_16_C_Cl_B,COC(=O)c1cc2c(C#Cc3cccc4ncc(Cl)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0185589435965,triple,Cl
h_v4_triple_h_16_C_Cl_D,COC(=O)c1cc2c(C#Cc3cccc4nc(Cl)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0506683779555,triple,Cl
h_v4_triple_h_16_C_Cl_E,COC(=O)c1cc2c(C#Cc3ccc4nc(Cl)cnc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.208766525096,triple,Cl
h_v4_triple_h_16_C_cyanide_A,COC(=O)c1cc2c(C#Cc3cccc4ncc(C#N)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.631885162036,triple,Cyano
h_v4_triple_h_16_C_cyanide_B,COC(=O)c1cc2c(C#Cc3ccc4ncc(C#N)nc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.942094951606,triple,Cyano
h_v4_triple_h_16_C_cyanide_D,COC(=O)c1cc2c(C#Cc3ccc4nc(C#N)cnc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.9056316956390007,triple,Cyano
h_v4_triple_h_16_C_cyanide_E,COC(=O)c1cc2c(C#Cc3cccc4nc(C#N)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.75923444407,triple,Cyano
h_v4_triple_h_16_C_sulf_acid_A,COC(=O)c1cc2c(C#Cc3cccc4nc(S(=O)(=O)O)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.703723218568,triple,Sulfonic acid
h_v4_triple_h_16_C_sulf_acid_B,COC(=O)c1cc2c(C#Cc3ccc4nc(S(=O)(=O)O)cnc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.9026384432835,triple,Sulfonic acid
h_v4_triple_h_16_C_sulf_acid_C,COC(=O)c1cc2c(C#Cc3ccc4ncc(S(=O)(=O)O)nc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.9151556804065,triple,Sulfonic acid
h_v4_triple_h_16_C_sulf_acid_E,COC(=O)c1cc2c(C#Cc3cccc4ncc(S(=O)(=O)O)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0675394366865003,triple,Sulfonic acid
h_v4_triple_h_16_C_Br_A,COC(=O)c1cc2c(C#Cc3cccc4ncc(Br)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0378790269820004,triple,Br
h_v4_triple_h_16_C_Br_B,COC(=O)c1cc2c(C#Cc3ccc4ncc(Br)nc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.2006031095809995,triple,Br
h_v4_triple_h_16_C_Br_D,COC(=O)c1cc2c(C#Cc3cccc4nc(Br)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0476751256000005,triple,Br
h_v4_triple_h_16_C_Br_E,COC(=O)c1cc2c(C#Cc3ccc4nc(Br)cnc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.204412703488,triple,Br
h_v4_triple_h_16_C_trifluro_A,COC(=O)c1cc2c(C#Cc3cccc4nc(C(F)(F)F)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.9195095020145,triple,Trifluoro
h_v4_triple_h_16_C_trifluro_C,COC(=O)c1cc2c(C#Cc3ccc4nc(C(F)(F)F)cnc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.0860431785205007,triple,Trifluoro
h_v4_triple_h_16_C_trifluro_D,COC(=O)c1cc2c(C#Cc3cccc4ncc(C(F)(F)F)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.8574675441004995,triple,Trifluoro
h_v4_triple_h_16_C_trifluro_E,COC(=O)c1cc2c(C#Cc3ccc4ncc(C(F)(F)F)nc4c3)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,3.099920984896,triple,Trifluoro
h_v4_triple_h_17_A_acetate_A,COC(=O)c1cnc2c(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)scc2n1,1.0,1.0,1.0,2.5499788930355005,triple,Acetate
h_v4_triple_h_17_A_acetate_B,COC(=O)c1cnc2csc(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)c2n1,1.0,1.0,1.0,2.575829708833,triple,Acetate
h_v4_triple_h_17_A_amide_B,CNC(=O)c1cnc2c(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)scc2n1,1.0,1.0,1.0,2.6229054049695,triple,Amide
h_v4_triple_h_17_A_amide_C,CNC(=O)c1cnc2csc(C#Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)c2n1,1.0,1.0,1.0,2.6944713476510005,triple,Amide
h_v4_triple_h_17_A_carbonyl_C,COC(=O)c1cc2c(C#Cc3scc4ncc(C=O)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.4258949772075,triple,Carbonyl
h_v4_triple_h_17_A_Cl_B,COC(=O)c1cc2c(C#Cc3scc4ncc(Cl)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.6588244332355,triple,Cl
h_v4_triple_h_17_A_Cl_C,COC(=O)c1cc2c(C#Cc3scc4nc(Cl)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.6879406152390004,triple,Cl
h_v4_triple_h_17_A_methyl_B,COC(=O)c1cc2c(C#Cc3scc4ncc(C)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.810936075665,triple,Methyl
h_v4_triple_h_17_A_methyl_C,COC(=O)c1cc2c(C#Cc3scc4nc(C)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.81365721417,triple,Methyl
h_v4_triple_h_17_A_cyanide_A,COC(=O)c1cc2c(C#Cc3scc4nc(C#N)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.431609368068,triple,Cyano
h_v4_triple_h_17_A_cyanide_B,COC(=O)c1cc2c(C#Cc3scc4ncc(C#N)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.431609368068,triple,Cyano
h_v4_triple_h_17_A_Br_A,COC(=O)c1cc2c(C#Cc3scc4nc(Br)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.6743349227140008,triple,Br
h_v4_triple_h_17_A_Br_B,COC(=O)c1cc2c(C#Cc3scc4ncc(Br)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.6577359778335,triple,Br
h_v4_triple_h_17_A_trifluro_A,COC(=O)c1cc2c(C#Cc3scc4nc(C(F)(F)F)cnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.5888911736570006,triple,Trifluoro
h_v4_triple_h_17_A_trifluro_C,COC(=O)c1cc2c(C#Cc3scc4ncc(C(F)(F)F)nc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.538822225165001,triple,Trifluoro
h_v4_triple_h_18_B_acetate_A,COC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2c1cc(C(=O)OC)n2C,1.0,1.0,1.0,2.4705216486895005,triple,Acetate
h_v4_triple_h_18_B_acetate_B,COC(=O)c1cc2nsnc2c(C#Cc2c(OC)c(OC)cc3c2cc(C(=O)OC)n3C)n1,1.0,1.0,1.0,2.595421906069,triple,Acetate
h_v4_triple_h_18_B_amide_A,CNC(=O)c1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2c1cc(C(=O)OC)n2C,1.0,1.0,1.0,2.385894241184,triple,Amide
h_v4_triple_h_18_B_amide_B,CNC(=O)c1cc2nsnc2c(C#Cc2c(OC)c(OC)cc3c2cc(C(=O)OC)n3C)n1,1.0,1.0,1.0,2.6982809415580005,triple,Amide
h_v4_triple_h_18_B_amine_A,CNc1ncc2nsnc2c1C#Cc1c(OC)c(OC)cc2c1cc(C(=O)OC)n2C,1.0,1.0,1.0,2.5224953941350003,triple,Amine
h_v4_triple_h_18_B_amine_B,CNc1cc2nsnc2c(C#Cc2c(OC)c(OC)cc3c2cc(C(=O)OC)n3C)n1,1.0,1.0,1.0,2.871345350476,triple,Amine
h_v4_triple_h_18_B_methoxy_A,COC(=O)c1cc2c(C#Cc3nc(OC)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.7698468842395005,triple,Methoxy
h_v4_triple_h_18_B_methoxy_B,COC(=O)c1cc2c(C#Cc3c(OC)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.4721543317924994,triple,Methoxy
h_v4_triple_h_18_B_F_A,COC(=O)c1cc2c(C#Cc3nc(F)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.708077040176,triple,F
h_v4_triple_h_18_B_Cl_A,COC(=O)c1cc2c(C#Cc3nc(Cl)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.6533821562255007,triple,Cl
h_v4_triple_h_18_B_Cl_B,COC(=O)c1cc2c(C#Cc3c(Cl)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.505080107703,triple,Cl
h_v4_triple_h_18_B_OH_B,COC(=O)c1cc2c(C#Cc3nc(O)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.7818198936615004,triple,OH
h_v4_triple_h_18_B_methyl_A,COC(=O)c1cc2c(C#Cc3nc(C)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.82454176819,triple,Methyl
h_v4_triple_h_18_B_methyl_B,COC(=O)c1cc2c(C#Cc3c(C)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.6822262243785007,triple,Methyl
h_v4_triple_h_18_B_cyanide_A,COC(=O)c1cc2c(C#Cc3nc(C#N)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.51433197862,triple,Cyano
h_v4_triple_h_18_B_cyanide_B,COC(=O)c1cc2c(C#Cc3c(C#N)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.4103844877290004,triple,Cyano
h_v4_triple_h_18_B_sulf_acid_A,COC(=O)c1cc2c(C#Cc3nc(S(=O)(=O)O)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.5363732005105,triple,Sulfonic acid
h_v4_triple_h_18_B_sulf_acid_B,COC(=O)c1cc2c(C#Cc3c(S(=O)(=O)O)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.2517421128875,triple,Sulfonic acid
h_v4_triple_h_18_B_Br_A,COC(=O)c1cc2c(C#Cc3c(Br)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.4827667719620004,triple,Br
h_v4_triple_h_18_B_Br_B,COC(=O)c1cc2c(C#Cc3nc(Br)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.636783211345,triple,Br
h_v4_triple_h_18_B_trifluro_A,COC(=O)c1cc2c(C#Cc3c(C(F)(F)F)ncc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.480045633457,triple,Trifluoro
h_v4_triple_h_18_B_trifluro_B,COC(=O)c1cc2c(C#Cc3nc(C(F)(F)F)cc4nsnc34)c(OC)c(OC)cc2n1C,1.0,1.0,1.0,2.6294361373815,triple,Trifluoro
h_v4_double_h_9_B,COC(=O)c1cc2c(C=Cc3cccc4nsnc34)c(OC)c(OC)cc2n1C,0.9517769792045284,0.9967166763753412,0.7645549170805881,2.8844068153,double,None
h_v4_double_h_13_A,COC(=O)c1cc2c(C=Cc3scc4sc(=S)sc34)c(OC)c(OC)cc2n1C,0.9799323937731468,0.9983046762795436,0.717732739993235,3.134207330059,double,None
h_v4_double_h_17_A,COC(=O)c1cc2c(C=Cc3scc4nccnc34)c(OC)c(OC)cc2n1C,0.9848273792982568,0.9840820791315008,0.8022917343245921,2.6610013440395006,double,None
h_v4_double_h_18_A,COC(=O)c1cc2c(C=Cc3nccc4nsnc34)c(OC)c(OC)cc2n1C,0.9903730480026398,0.9959267665927403,0.8065415305177559,2.7056280155215005,double,None
h_v4_double_h_18_B,COC(=O)c1cc2c(C=Cc3cc4nsnc4cn3)c(OC)c(OC)cc2n1C,0.9836568300367194,0.9866209993118087,0.8243394192887469,2.6903896398935,double,None
h_v4_double_h_18_C,COC(=O)c1cc2c(C=Cc3cncc4nsnc34)c(OC)c(OC)cc2n1C,0.9452186956308244,0.98167234685467,0.7605709117111628,2.663178254843501,double,None
h_v4_double_h_9_A_acetate_A,COC(=O)c1ccc2nsnc2c1C=Cc1c(OC)c(OC)cc2c1cc(C(=O)OC)n2C,0.8850682498263255,0.9883903427772445,0.651242740297956,2.838147460715,double,Acetate
h_v4_double_h_9_A_acetate_B,COC(=O)c1cc(C=Cc2c(OC)c(OC)cc3c2cc(C(=O)OC)n3C)c2nsnc2c1,0.9891090428189272,0.8048789613915976,0.48081997230539697,2.6604571163385,double,Acetate
h_v4_double_h_9_A_amide_B,CNC(=O)c1cc(C=Cc2c(OC)c(OC)cc3c2cc(C(=O)OC)n3C)c2nsnc2c1,0.8038314183086783,0.9925403307246451,0.4465226515971129,2.8533858363430005,double,Amide
h_v4_double_h_9_A_amide_C,CNC(=O)c1ccc2nsnc2c1C=Cc1c(OC)c(OC)cc2c1cc(C(=O)OC)n2C,0.9332877392313732,0.966106541520703,0.6696460508112665,2.903999012536,double,Amide
h_v4_double_h_9_A_methoxy_B,COC(=O)c1cc2c(C=Cc3cc(OC)cc4nsnc34)c(OC)c(OC)cc2n1C,0.9530974478751209,0.9968365702436736,0.767160190740314,3.0340694330749995,double,Methoxy
h_v4_double_h_9_A_methoxy_C,COC(=O)c1cc2c(C=Cc3c(OC)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.9847341592947348,0.9951143398190263,0.6462754342827988,2.6490283346175003,double,Methoxy
h_v4_double_h_9_A_carbonyl_B,COC(=O)c1cc2c(C=Cc3c(C=O)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.6021569431453262,0.9949421601864944,0.5131367952977028,2.9156999081075003,double,Carbonyl
h_v4_double_h_9_A_F_A,COC(=O)c1cc2c(C=Cc3c(F)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.9881570682080976,0.9946404185189072,0.7608844088216824,2.784268918316,double,F
h_v4_double_h_9_A_F_C,COC(=O)c1cc2c(C=Cc3cc(F)cc4nsnc34)c(OC)c(OC)cc2n1C,0.8339361970735796,0.9952362299739693,0.7498436950313729,3.1211458652349995,double,F
h_v4_double_h_9_A_Cl_B,COC(=O)c1cc2c(C=Cc3cc(Cl)cc4nsnc34)c(OC)c(OC)cc2n1C,0.9547242433328144,0.9952107219501831,0.7455739655134831,2.8169225803760005,double,Cl
h_v4_double_h_9_A_Cl_C,COC(=O)c1cc2c(C=Cc3c(Cl)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.9494129901503784,0.9958895549756943,0.6210967834469656,2.803861115552,double,Cl
h_v4_double_h_9_A_OH_A,COC(=O)c1cc2c(C=Cc3c(O)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.903987810910912,0.9954993715099267,0.5135037268789815,3.0588317934705005,double,OH
h_v4_double_h_9_A_methyl_A,COC(=O)c1cc2c(C=Cc3cc(C)cc4nsnc34)c(OC)c(OC)cc2n1C,0.9484334010095832,0.9717210893813211,0.5957101282187486,2.9595102380380003,double,Methyl
h_v4_double_h_9_A_methyl_C,COC(=O)c1cc2c(C=Cc3c(C)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.8999268674519305,0.9954988630842514,0.6032880673039247,2.9769255244699995,double,Methyl
h_v4_double_h_9_A_cyanide_B,COC(=O)c1cc2c(C=Cc3cc(C#N)cc4nsnc34)c(OC)c(OC)cc2n1C,0.9734753877974738,0.99701004234614,0.7619062073443339,2.6218169495675,double,Cyano
h_v4_double_h_9_A_cyanide_C,COC(=O)c1cc2c(C=Cc3c(C#N)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.979751518087434,0.958713440596263,0.5805936297814019,2.5518836899889994,double,Cyano
h_v4_double_h_9_A_sulf_acid_A,COC(=O)c1cc2c(C=Cc3c(S(=O)(=O)O)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.743103261870641,0.9631428983089363,0.2612025249195917,2.849576242436,double,Sulfonic acid
h_v4_double_h_9_A_sulf_acid_B,COC(=O)c1cc2c(C=Cc3cc(S(=O)(=O)O)cc4nsnc34)c(OC)c(OC)cc2n1C,0.5176370182512458,0.9729025540785421,0.7441587360543286,3.1176083851784995,double,Sulfonic acid
h_v4_double_h_9_A_Br_A,COC(=O)c1cc2c(C=Cc3c(Br)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.9333290989051696,0.9798481161838909,0.5717275951853822,2.7984188385419992,double,Br
h_v4_double_h_9_A_Br_B,COC(=O)c1cc2c(C=Cc3cc(Br)cc4nsnc34)c(OC)c(OC)cc2n1C,0.9576294097703684,0.9519915246230826,0.7444652709493342,2.8084870510105007,double,Br
h_v4_double_h_9_A_trifluro_A,COC(=O)c1cc2c(C=Cc3c(C(F)(F)F)ccc4nsnc34)c(OC)c(OC)cc2n1C,0.9020801086790022,0.9954558026672318,0.5752953805363756,2.7622276964255006,double,Trifluoro
h_v4_double_h_9_A_trifluro_B,COC(=O)c1cc2c(C=Cc3cc(C(F)(F)F)cc4nsnc34)c(OC)c(OC)cc2n1C,0.9725010313120704,0.996877273629379,0.7500676697176228,2.7600507856215,double,Trifluoro
h_v4_double_h_14_B_carbonyl_A,COC(=O)c1cc2c(C=Cc3ccc4cccc(C=O)c4c3)c(OC)c(OC)cc2n1C,0.95389344130172,0.8482582217400296,0.6779636200788663,3.1981540849265,double,Carbonyl
h_v4_double_h_14_B_carbonyl_B,COC(=O)c1cc2c(C=Cc3ccc4c(C=O)cccc4c3)c(OC)c(OC)cc2n1C,0.9549976856128334,0.9970961745520108,0.6956501335988352,3.2591075874385007,double,Carbonyl
h_v4_double_h_14_B_carbonyl_C,COC(=O)c1cc2c(C=Cc3ccc(C=O)c4ccccc34)c(OC)c(OC)cc2n1C,0.9172388691522896,0.9315684721279904,0.5363627210830313,3.183187823149,double,Carbonyl
h_v4_double_h_14_B_carbonyl_D,COC(=O)c1cc2c(C=Cc3cc(C=O)c4ccccc4c3)c(OC)c(OC)cc2n1C,0.9764656809190828,0.9975918794451557,0.7238545321821432,3.2803324677775,double,Carbonyl
h_v4_double_h_14_B_carbonyl_E,COC(=O)c1cc2c(C=Cc3cccc4c(C=O)cccc34)c(OC)c(OC)cc2n1C,0.9035495640161968,0.9259039232477858,0.5305523190007638,3.310537105183,double,Carbonyl
h_v4_double_h_14_B_carbonyl_F,COC(=O)c1cc2c(C=Cc3cccc4cccc(C=O)c34)c(OC)c(OC)cc2n1C,0.7627924069711829,0.9609299541458951,0.2567902404608689,3.4196547592335005,double,Carbonyl
h_v4_double_h_14_B_carbonyl_G,COC(=O)c1cc2c(C=Cc3ccc4ccccc4c3C=O)c(OC)c(OC)cc2n1C,0.907413224680682,0.9953093067685451,0.2912954604143145,3.276794987721,double,Carbonyl
h_v4_double_h_16_B_acetate_A,COC(=O)c1cc(C=Cc2c(OC)c(OC)cc3c2cc(C(=O)OC)n3C)c2nccnc2c1,0.792493253910558,0.9922147412288138,0.4442973478779063,3.138833265517499,double,Acetate
h_v4_double_h_16_B_acetate_B,COC(=O)c1ccc2ncc(C=Cc3c(OC)c(OC)cc4c3cc(C(=O)OC)n4C)nc2c1,0.9845956893904212,0.9999999858432621,0.8410010180887632,3.11842472673,double,Acetate
