Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Anionic Reorganisation Energy /eV,Cationic Reorganisation Energy /eV,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
0_177_triple_A,COc1cc2cc[nH]c2c(C#CC2:cncc3nonc:23)c1OC,-5.462015,-3.073392,2.388623,1.0,3.218198078715293,467.2649999993155,836.4289999990433,triple,none,DHI,Unmethlyated,7 - DHI,triple
0_178_triple_A,COc1cc2cc[nH]c2c(C#CC2:c(C)ncc3nonc:23)c1OC,-5.396333,-2.990253,2.406081,1.0,3.2462320054074123,464.1090000004624,869.5150000021385,triple,methyl,DHI,Unmethlyated,7 - DHI,triple
0_179_triple_A,COc1cc2cc[nH]c2c(C#CC2:c(C#N)ncc3nonc:23)c1OC,-5.641395,-3.426581,2.214814,1.0,3.3825587202328915,303.6499999980151,668.6559999980091,triple,cyanide,DHI,Unmethlyated,7 - DHI,triple
0_184_triple_A,COc1cc2cc[nH]c2c(C#CC2:nc(C=O)cc3nonc:23)c1OC,-5.684286,-3.408218,2.276068,1.0,3.4097488740790443,396.8470000036177,100000000.0,triple,carbonyl,DHI,Unmethlyated,7 - DHI,triple
0_185_triple_A,COc1cc2cc[nH]c2c(C#CC2:nc(S(=O)(=O)O)cc3nonc:23)c1OC,-5.907094,-3.601659,2.305435,1.0,3.4643886546918745,607.6740000062273,100000000.0,triple,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,triple
0_193_triple_A,COc1cc2cc[nH]c2c(C#CC2:nc(C#N)cc3nonc:23)c1OC,-5.79834,-3.365421,2.432918,1.0,3.4245716433098146,100000000.0,100000000.0,triple,cyanide,DHI,Unmethlyated,7 - DHI,triple
0_194_triple_A,COc1cc2cc[nH]c2c(C#CC2:nncc3nonc:23)c1OC,-5.687955,-3.219365,2.468589,1.0,3.404418957836172,100000000.0,100000000.0,triple,none,DHI,Unmethlyated,7 - DHI,triple
0_199_triple_A,COc1cc2cc[nH]c2c(C#CC2:occ3ncc(C=O)nc:23)c1OC,-5.35246,-2.888481,2.463979,1.0,3.532119335617507,431.11900000440073,485.71800000354415,triple,carbonyl,DHI,Unmethlyated,7 - DHI,triple
0_200_triple_A,COc1cc2cc[nH]c2c(C#CC2:occ3ncc(S(=O)(=O)O)nc:23)c1OC,-5.549644,-3.108384,2.441259,1.0,3.619244740378339,590.236999989429,736.5980000031414,triple,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,triple
0_208_triple_A,COc1cc2cc[nH]c2c(C#CC2:occ3ncc(C#N)nc:23)c1OC,-5.370306,-3.164779,2.205527,1.0,3.523063951002122,424.18199999883655,534.7099999999045,triple,cyanide,DHI,Unmethlyated,7 - DHI,triple
0_213_triple_A,COc1cc2cc[nH]c2c(C#CC2:occ3nc(C=O)cnc:23)c1OC,-5.262225,-3.02655,2.235676,1.0,3.530315643309814,511.966999998549,521.2460000002466,triple,carbonyl,DHI,Unmethlyated,7 - DHI,triple
0_214_triple_A,COc1cc2cc[nH]c2c(C#CC2:occ3nc(S(=O)(=O)O)cnc:23)c1OC,-5.475722,-3.215516,2.260206,1.0,3.5984194239226444,748.4450000119978,621.6380000041681,triple,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,triple
0_221_triple_A,COc1cc2cc[nH]c2c(C#CC2:occ3nc(C#N)cnc:23)c1OC,-5.388124,-3.123286,2.264838,1.0,3.5339267202328912,485.3789999979199,506.27999999778694,triple,cyanide,DHI,Unmethlyated,7 - DHI,triple
0_308_triple_A,COc1cc2cc[nH]c2c(C#CC2:cccc3nc(C=O)cnc:23)c1OC,-5.234102,-2.849017,2.385085,1.0,3.081427145269973,427.4750000004133,857.6739999953134,triple,carbonyl,DHI,Unmethlyated,7 - DHI,triple
0_309_triple_A,COc1cc2cc[nH]c2c(C#CC2:cccc3nc(S(=O)(=O)O)cnc:23)c1OC,-5.444305,-3.023501,2.420804,1.0,3.1731084487257286,700.6490000057966,759.4399999943562,triple,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,triple
0_317_triple_A,COc1cc2cc[nH]c2c(C#CC2:cccc3nc(C#N)cnc:23)c1OC,-5.351139,-2.928608,2.422531,1.0,3.0848993346190863,381.2569999972766,615.0019999986398,triple,cyanide,DHI,Unmethlyated,7 - DHI,triple
0_322_triple_A,COc1cc2cc[nH]c2c(C#CC2:cccc3ncc(C=O)nc:23)c1OC,-5.328932,-2.888488,2.440445,1.0,3.0811111689386133,430.72899999606307,585.4319999998552,triple,carbonyl,DHI,Unmethlyated,7 - DHI,triple
0_330_triple_A,COc1cc2cc[nH]c2c(C#CC2:cccc3ncc(C#N)nc:23)c1OC,-5.240153,-2.967086,2.273067,1.0,3.0724040683468967,367.3479999997653,100000000.0,triple,cyanide,DHI,Unmethlyated,7 - DHI,triple
0_42_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(C#N)ccc3nsnc:23)c1OC,-5.486237,-2.987613,2.498624,0.9993257533394546,3.2515242586944293,240.02499999915017,100000000.0,imine,cyanide,DHI,Unmethlyated,7 - DHI,imine
0_59_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(OC)ncc3nsnc:23)c1OC,-5.18221,-2.730904,2.451306,0.9999285152867194,3.356476258694429,387.6689999960945,553.9070000013453,imine,Methoxy,DHI,Unmethlyated,7 - DHI,imine
0_60_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(C=O)ncc3nsnc:23)c1OC,-5.459529,-3.189598,2.269931,0.9810901237830596,3.501751951002122,100000000.0,100000000.0,imine,carbonyl,DHI,Unmethlyated,7 - DHI,imine
0_61_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(S(=O)(=O)O)ncc3nsnc:23)c1OC,-5.558276,-3.443887,2.11439,0.9649704265385686,3.506456424896353,391.553000001295,100000000.0,imine,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,imine
0_62_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(C(F)(F)F)ncc3nsnc:23)c1OC,-5.555482,-3.087889,2.467593,0.9489894365765446,3.4389941074669474,372.2560000023804,810.1079999978538,imine,Trifloro,DHI,Unmethlyated,7 - DHI,imine
0_64_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(O)ncc3nsnc:23)c1OC,-5.233615,-2.774515,2.4591,0.9999440034239292,3.455166620792026,388.5230000014417,588.0530000067665,imine,OH,DHI,Unmethlyated,7 - DHI,imine
0_66_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(Br)ncc3nsnc:23)c1OC,-5.520637,-3.046874,2.473763,0.9662703695732392,3.452551236176641,384.808000002522,665.4210000124294,imine,Br,DHI,Unmethlyated,7 - DHI,imine
0_69_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(C#N)ncc3nsnc:23)c1OC,-5.579278,-3.283611,2.295667,0.999656139884213,3.463154412540584,253.6649999965448,791.6509999995469,imine,cyanide,DHI,Unmethlyated,7 - DHI,imine
0_89_imine_A,COc1cc2cc[nH]c2c(C=NC2:scc3ncc(C=O)nc:23)c1OC,-5.431878,-2.964201,2.467677,0.9976447180865372,3.4370368740790456,323.78700000117533,472.60300000198185,imine,carbonyl,DHI,Unmethlyated,7 - DHI,imine
0_98_imine_A,COc1cc2cc[nH]c2c(C=NC2:scc3ncc(C#N)nc:23)c1OC,-5.480537,-3.004596,2.475941,0.9854269081983194,3.4279814894636607,303.5740000050282,503.2250000076601,imine,cyanide,DHI,Unmethlyated,7 - DHI,imine
0_104_imine_A,COc1cc2cc[nH]c2c(C=NC2:scc3nc(S(=O)(=O)O)cnc:23)c1OC,-5.599861,-3.151821,2.44804,0.9979988885654412,3.5081512642342307,465.6140000006417,623.5989999986487,imine,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,imine
0_111_imine_A,COc1cc2cc[nH]c2c(C=NC2:scc3nc(C#N)cnc:23)c1OC,-5.481753,-2.989943,2.49181,0.997674542649474,3.43884425869443,294.13600000407314,491.1240000001271,imine,cyanide,DHI,Unmethlyated,7 - DHI,imine
0_169_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(OC)ncc3nonc:23)c1OC,-5.312475,-2.815333,2.497142,0.999968022588623,3.3190104125405835,404.69300000404473,574.6869999929913,imine,Methoxy,DHI,Unmethlyated,7 - DHI,imine
0_170_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(C=O)ncc3nonc:23)c1OC,-5.588213,-3.321137,2.267076,0.99845312471655,3.4642861048482763,100000000.0,765.3659999923548,imine,carbonyl,DHI,Unmethlyated,7 - DHI,imine
0_171_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(S(=O)(=O)O)ncc3nonc:23)c1OC,-5.687357,-3.559486,2.127872,0.986697768006522,3.4708875836110566,100000000.0,809.095000004163,imine,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,imine
0_172_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(C(F)(F)F)ncc3nonc:23)c1OC,-5.666729,-3.229375,2.437354,0.985814054361846,3.4034252661816504,350.29600000416394,782.5660000016796,imine,Trifloro,DHI,Unmethlyated,7 - DHI,imine
0_176_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(Br)ncc3nonc:23)c1OC,-5.624899,-3.175798,2.449101,0.9965774777437082,3.41352431309972,371.8340000050375,661.5380000002915,imine,Br,DHI,Unmethlyated,7 - DHI,imine
0_179_imine_A,COc1cc2cc[nH]c2c(C=NC2:c(C#N)ncc3nonc:23)c1OC,-5.718558,-3.395223,2.323335,0.999728317262042,3.4256885663867385,273.3319999970263,759.3579999957001,imine,cyanide,DHI,Unmethlyated,7 - DHI,imine
0_199_imine_A,COc1cc2cc[nH]c2c(C=NC2:occ3ncc(C=O)nc:23)c1OC,-5.405498,-2.940175,2.465324,0.999986757275804,3.53988425869443,339.6139999968,463.6960000061663,imine,carbonyl,DHI,Unmethlyated,7 - DHI,imine
0_208_imine_A,COc1cc2cc[nH]c2c(C=NC2:occ3ncc(C#N)nc:23)c1OC,-5.458477,-3.015013,2.443464,0.9999935334897194,3.530828874079046,292.0209999974759,459.4260000012582,imine,cyanide,DHI,Unmethlyated,7 - DHI,imine
0_214_imine_A,COc1cc2cc[nH]c2c(C=NC2:occ3nc(S(=O)(=O)O)cnc:23)c1OC,-5.569356,-3.121992,2.447364,0.9999464370717682,3.605791186337443,514.5330000013928,596.1010000028182,imine,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,imine
0_221_imine_A,COc1cc2cc[nH]c2c(C=NC2:occ3nc(C#N)cnc:23)c1OC,-5.452742,-2.983791,2.468951,0.9999901175782562,3.541691643309816,313.79199999719276,470.843999999488,imine,cyanide,DHI,Unmethlyated,7 - DHI,imine
0_47_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:cc(C=O)cc2nsnc:12,-5.158304,-2.756993,2.401311,0.9048562593190604,3.2954364607329083,308.154000005743,359.8080000083428,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_48_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:cc(S(=O)(=O)O)cc2nsnc:12,-5.236907,-2.776523,2.460384,0.9079731710073188,3.2773264051996085,424.3419999984326,388.1709999986924,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_55_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:cc(C#N)cc2nsnc:12,-5.253249,-2.79909,2.454158,0.9052675504544576,3.273898690637834,275.5269999979646,357.2449999919627,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_67_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:cncc2nsnc:12,-5.103782,-2.623013,2.480769,0.9041480220580764,3.2547297566860607,333.3619999975781,361.44899999635527,thio,none,DHI,Unmethlyated,7 - DHI,thio
0_74_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:nc(C=O)cc2nsnc:12,-5.319548,-2.879854,2.439694,0.8765452437199702,3.4396884918478587,426.1199999964447,398.54599999671336,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_75_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:nc(S(=O)(=O)O)cc2nsnc:12,-5.634377,-3.199159,2.435218,0.911647834918036,3.50020928361152,353.9650000020629,516.3650000176858,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_83_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:nc(C#N)cc2nsnc:12,-5.376747,-2.95374,2.423007,0.8867570259508641,3.44946480991182,411.36799999367213,430.6739999956335,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_84_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:nncc2nsnc:12,-5.263451,-2.820688,2.442764,0.8937682260152807,3.360008328114633,470.1670000067679,422.6690000068629,thio,none,DHI,Unmethlyated,7 - DHI,thio
0_89_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:scc2ncc(C=O)nc:12,-5.046739,-2.71761,2.329129,0.9075945161833257,3.3861769966015336,312.0290000006207,342.6409999956377,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_90_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:scc2ncc(S(=O)(=O)O)nc:12,-5.416884,-2.970698,2.446186,0.8287866218877833,3.484455933735589,405.6670000136364,420.3689999994822,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_91_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:scc2ncc(C(F)(F)F)nc:12,-5.025751,-2.548163,2.477588,0.9163066904644682,3.35488422157678,387.14600000093924,340.62999999150634,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_98_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:scc2ncc(C#N)nc:12,-5.070763,-2.780627,2.290136,0.9169859290467915,3.378546054509917,267.91400000365684,344.82199999911245,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_103_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:scc2nc(C=O)cnc:12,-4.974893,-2.666408,2.308485,0.9066828009490728,3.3846570311737025,346.7319999981555,333.6879999988014,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_105_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:scc2nc(C(F)(F)F)cnc:12,-5.037606,-2.539745,2.497861,0.908094595501766,3.366383973437822,100000000.0,348.0270000000018,thio,Trifloro,DHI,Unmethlyated,7 - DHI,thio
0_111_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:scc2nc(C#N)cnc:12,-5.089144,-2.770849,2.318295,0.9074040552013158,3.387700073524611,298.532000000705,361.6849999962142,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_157_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:cc(C=O)cc2nonc:12,-5.279216,-2.837619,2.441597,0.9083738563274606,3.2507164953050776,320.9439999918686,364.7489999930258,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_199_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:occ2ncc(C=O)nc:12,-5.052128,-2.612496,2.439633,0.9052151459039026,3.445413643101101,331.7769999994198,370.89600000035716,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_200_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:occ2ncc(S(=O)(=O)O)nc:12,-5.351844,-2.921095,2.430749,0.8993652356739219,3.5411447674824874,429.57600000227103,650.8660000035889,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_208_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:occ2ncc(C#N)nc:12,-5.103464,-2.679132,2.424333,0.9053612889321452,3.437782701009485,298.6849999942933,356.4029999979539,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_213_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:occ2nc(C=O)cnc:12,-4.958764,-2.661606,2.297158,0.9049182759614992,3.4438936776732705,398.2189999951515,343.5049999970943,thio,carbonyl,DHI,Unmethlyated,7 - DHI,thio
0_214_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:occ2nc(S(=O)(=O)O)cnc:12,-5.21451,-2.914615,2.299894,0.9128549431457968,3.523454444901841,100000000.0,500.2420000018901,thio,Sulfonic Acid,DHI,Unmethlyated,7 - DHI,thio
0_221_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:occ2nc(C#N)cnc:12,-5.07861,-2.760446,2.318164,0.9052116941739032,3.446936720024179,343.9320000034058,370.7089999952586,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
0_330_thio_A,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)sc1C1:cccc2ncc(C#N)nc:12,-5.073275,-2.615045,2.45823,0.9103765303590924,3.085615421325702,300.3030000036233,366.4370000042254,thio,cyanide,DHI,Unmethlyated,7 - DHI,thio
1_31_single_A,CNc1ccc2nsnc2:C:1c1cc2cc(OC)c(OC)cc2[nH]1,-4.611149,-2.188259,2.42289,0.9277389219597008,2.718845513020119,419.6680000022752,409.339000005275,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_32_single_A,COc1cc2cc(C3:c(OC)ccc4nsnc:34)[nH]c2cc1OC,-4.75505,-2.420763,2.334287,0.9925205054088988,2.579292335762593,356.1199999967357,499.46300000010524,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_35_single_A,COc1cc2cc(C3:c(C(F)(F)F)ccc4nsnc:34)[nH]c2cc1OC,-5.05675,-2.761915,2.294835,0.935886703321484,2.7517940837734614,338.5750000088592,306.7399999999907,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_36_single_A,COc1cc2cc(C3:c(F)ccc4nsnc:34)[nH]c2cc1OC,-4.856176,-2.558194,2.297982,0.9999999994883714,2.622697814931876,337.428999999247,309.62399999407353,single,F,DHI,Unmethlyated,2 - DHI,single
1_38_single_A,COc1cc2cc(C3:c(S)ccc4nsnc:34)[nH]c2cc1OC,-4.940409,-2.506702,2.433707,0.914141808168605,2.850446066680128,390.6470000074478,330.79400000860915,single,SH,DHI,Unmethlyated,2 - DHI,single
1_39_single_A,COc1cc2cc(C3:c(Br)ccc4nsnc:34)[nH]c2cc1OC,-4.96897,-2.640068,2.328902,0.9680003655056442,2.68855305968712,314.13400000019465,295.64700000628363,single,Br,DHI,Unmethlyated,2 - DHI,single
1_41_single_A,COc1cc2cc(C3:c(C)ccc4nsnc:34)[nH]c2cc1OC,-4.830178,-2.395181,2.434997,0.9795623760333132,2.6009677450018067,321.65500000701286,307.3980000044685,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_42_single_A,COc1cc2cc(C3:c(C#N)ccc4nsnc:34)[nH]c2cc1OC,-5.168498,-2.933076,2.235421,0.9999984859904728,2.7517511986388463,263.4719999987283,259.0060000002268,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_44_single_A,COc1cc2cc(C3:cc(NC(C)=O)cc4nsnc:34)[nH]c2cc1OC,-4.775678,-2.397232,2.378447,0.9999999906245562,2.672280840815011,343.5570000001462,320.5940000043483,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_47_single_A,COc1cc2cc(C3:cc(C=O)cc4nsnc:34)[nH]c2cc1OC,-5.273231,-3.02331,2.249921,0.999996544648014,2.8222221016488813,341.9750000030035,310.936000001675,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_48_single_A,COc1cc2cc(C3:cc(S(=O)(=O)O)cc4nsnc:34)[nH]c2cc1OC,-5.1542,-2.97846,2.17574,0.9999689757769216,2.7928981933625003,451.2899999972433,340.940000001865,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_49_single_A,COc1cc2cc(C3:cc(C(F)(F)F)cc4nsnc:34)[nH]c2cc1OC,-5.400044,-2.915934,2.484109,0.99992041537945,2.7579034620664,373.7309999996796,767.3330000034184,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_50_single_A,COc1cc2cc(C3:cc(F)cc4nsnc:34)[nH]c2cc1OC,-4.986099,-2.564576,2.421523,0.9999999997814328,2.6798530596871206,330.8140000008279,299.8160000061034,single,F,DHI,Unmethlyated,2 - DHI,single
1_52_single_A,COc1cc2cc(C3:cc(S)cc4nsnc:34)[nH]c2cc1OC,-4.92501,-2.506343,2.418668,0.999991397133079,2.992992220526281,440.0839999943855,296.9349999984843,single,SH,DHI,Unmethlyated,2 - DHI,single
1_53_single_A,COc1cc2cc(C3:cc(Br)cc4nsnc:34)[nH]c2cc1OC,-5.019972,-2.689679,2.330293,0.9999999999995324,2.7214880247220847,308.8330000027781,298.183999984758,single,Br,DHI,Unmethlyated,2 - DHI,single
1_54_single_A,COc1cc2cc(C3:cc(C)cc4nsnc:34)[nH]c2cc1OC,-4.811755,-2.373451,2.438304,0.9999989342413536,2.645852360386421,320.66100000520237,308.0910000062431,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_55_single_A,COc1cc2cc(C3:cc(C#N)cc4nsnc:34)[nH]c2cc1OC,-5.158167,-3.002058,2.156109,0.9999999999929602,2.7944414996421933,284.0549999964423,286.818000000494,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_56_single_A,COc1cc2cc(C3:c(OC(C)=O)ncc4nsnc:34)[nH]c2cc1OC,-5.001078,-2.894393,2.106686,0.9952959276994866,2.968420133954305,405.68500000517815,400.47300000151154,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_57_single_A,COc1cc2cc(C3:c(NC(C)=O)ncc4nsnc:34)[nH]c2cc1OC,-5.195392,-2.900256,2.295136,0.9555508300523434,2.889461506095678,437.8790000046138,438.0590000000666,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_58_single_A,CNc1ncc2nsnc2:C:1c1cc2cc(OC)c(OC)cc2[nH]1,-4.733801,-2.498063,2.235737,0.9179219308530532,2.938383305662258,451.66799999424256,399.6339999939664,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_59_single_A,COc1cc2cc(C3:c(OC)ncc4nsnc:34)[nH]c2cc1OC,-4.931386,-2.818272,2.113114,0.9999818824360548,2.8583465163646,375.0769999969634,318.1829999957699,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_60_single_A,COc1cc2cc(C3:c(C=O)ncc4nsnc:34)[nH]c2cc1OC,-5.220613,-3.05432,2.166293,0.9999997346854064,3.0493993591739645,263.1240000046091,265.78999999765074,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_61_single_A,COc1cc2cc(C3:c(S(=O)(=O)O)ncc4nsnc:34)[nH]c2cc1OC,-5.602136,-3.521294,2.080842,0.961042661572482,3.070016633826147,366.15899999742396,634.3919999999343,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_62_single_A,COc1cc2cc(C3:c(C(F)(F)F)ncc4nsnc:34)[nH]c2cc1OC,-5.18847,-3.089392,2.099078,0.9573202780101288,2.9690212702855785,340.0820000024396,298.33399999915855,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_63_single_A,COc1cc2cc(C3:c(F)ncc4nsnc:34)[nH]c2cc1OC,-5.231932,-3.061615,2.170317,0.9998334374172966,2.9202055072395687,365.354000001389,294.29399999935407,single,F,DHI,Unmethlyated,2 - DHI,single
1_64_single_A,COc1cc2cc(C3:c(O)ncc4nsnc:34)[nH]c2cc1OC,-4.765488,-2.794699,1.97079,0.999999999997002,2.983971241505301,377.4209999974118,309.3669999943813,single,OH,DHI,Unmethlyated,2 - DHI,single
1_65_single_A,COc1cc2cc(C3:c(S)ncc4nsnc:34)[nH]c2cc1OC,-4.94052,-2.865767,2.074753,0.9904526811966184,3.1059243883584484,354.3040000004112,290.01900000002934,single,SH,DHI,Unmethlyated,2 - DHI,single
1_66_single_A,COc1cc2cc(C3:c(Br)ncc4nsnc:34)[nH]c2cc1OC,-5.108139,-3.032399,2.07574,0.9975172079931184,2.981118094652155,351.5170000027865,277.28000000934117,single,Br,DHI,Unmethlyated,2 - DHI,single
1_67_single_A,COc1cc2cc(C3:cncc4nsnc:34)[nH]c2cc1OC,-4.991805,-2.842322,2.149483,0.999999996986104,2.7713187898790643,345.3500000032363,299.4229999967501,single,none,DHI,Unmethlyated,2 - DHI,single
1_68_single_A,COc1cc2cc(C3:c(C)ncc4nsnc:34)[nH]c2cc1OC,-5.189186,-2.843238,2.345948,0.990100617827619,2.819044668078728,349.1059999942081,594.078999987687,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_69_single_A,COc1cc2cc(C3:c(C#N)ncc4nsnc:34)[nH]c2cc1OC,-5.310411,-3.228222,2.082189,0.9999830915959012,2.989917084926473,280.1590000017313,254.8619999943184,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_70_single_A,COc1cc2cc(C3:nc(OC(C)=O)cc4nsnc:34)[nH]c2cc1OC,-5.345025,-2.877195,2.46783,0.999824225953768,2.9907498636840355,382.9840000034892,626.1850000009872,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_73_single_A,COc1cc2nsnc2:C(c2cc3cc(OC)c(OC)cc3[nH]2):n1,-5.041483,-2.644328,2.397155,0.9999999999996712,2.871127118371289,349.08400000131223,281.6129999991972,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_74_single_A,COc1cc2cc(C3:nc(C=O)cc4nsnc:34)[nH]c2cc1OC,-5.249352,-3.090136,2.159216,0.9999999999819866,3.026529125060253,304.0010000040638,290.4160000034608,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_75_single_A,COc1cc2cc(C3:nc(S(=O)(=O)O)cc4nsnc:34)[nH]c2cc1OC,-5.669723,-3.437565,2.232158,0.999999997634538,3.0940880774510164,334.8269999987678,545.6140000096639,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_76_single_A,COc1cc2cc(C3:nc(C(F)(F)F)cc4nsnc:34)[nH]c2cc1OC,-5.501941,-3.004886,2.497055,0.999995531077912,2.964006307166505,309.42700000014156,588.8500000000931,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_77_single_A,COc1cc2cc(C3:nc(F)cc4nsnc:34)[nH]c2cc1OC,-5.214818,-2.752777,2.462041,0.9999999999840126,2.970657954792016,319.4939999957569,277.0590000000084,single,F,DHI,Unmethlyated,2 - DHI,single
1_78_single_A,COc1cc2cc(C3:nc(O)cc4nsnc:34)[nH]c2cc1OC,-5.117252,-2.681104,2.436148,0.9999999999994535,2.9984719408060005,345.7940000007511,289.1310000049998,single,OH,DHI,Unmethlyated,2 - DHI,single
1_79_single_A,COc1cc2cc(C3:nc(S)cc4nsnc:34)[nH]c2cc1OC,-5.153727,-2.786032,2.367695,0.9999999999308472,3.162662150596212,326.4689999996335,269.8450000025332,single,SH,DHI,Unmethlyated,2 - DHI,single
1_80_single_A,COc1cc2cc(C3:nc(Br)cc4nsnc:34)[nH]c2cc1OC,-5.260731,-2.866283,2.394448,0.9999999999999164,2.9760243883584483,315.3199999942444,278.8049999944633,single,Br,DHI,Unmethlyated,2 - DHI,single
1_81_single_A,COc1cc2cc(C3:nccc4nsnc:34)[nH]c2cc1OC,-5.066916,-2.620654,2.446261,0.9999999990830386,2.695457011032911,295.7520000054501,284.06399999948917,single,none,DHI,Unmethlyated,2 - DHI,single
