Name,SMILES,HOMO /eV,LUMO /eV,EG /eV,Planarity,SA Score,Linker Type,Fragment Functional Group,Eumelanin Type,Eumelanin Func Type,Eumelanin Bonded Type,Eumelanin Linker Type
1_99_single_A,COc1cc2cc(C3:scc4nc(OC(C)=O)cnc:34)[nH]c2cc1OC,-4.909565,-2.460247,2.449318,0.9999432720277136,2.9600338553680263,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_100_single_A,COc1cc2cc(C3:scc4nc(NC(C)=O)cnc:34)[nH]c2cc1OC,-4.669535,-2.300121,2.369414,0.9999999944553524,2.851289156823327,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_101_single_A,CNc1cnc2:C(c3cc4cc(OC)c(OC)cc4[nH]3):scc2n1,-4.525321,-2.032585,2.492736,0.9999994768915532,2.9041190916154367,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_102_single_A,COc1cnc2:C(c3cc4cc(OC)c(OC)cc4[nH]3):scc2n1,-4.665597,-2.145932,2.519666,0.999999999994937,2.8465050447926945,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_103_single_A,COc1cc2cc(C3:scc4nc(C=O)cnc:34)[nH]c2cc1OC,-4.911397,-2.901016,2.010381,0.999999999993188,2.986182636765937,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_104_single_A,COc1cc2cc(C3:scc4nc(S(=O)(=O)O)cnc:34)[nH]c2cc1OC,-5.170643,-3.156527,2.014116,0.999842372703657,3.080439183878835,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_105_single_A,COc1cc2cc(C3:scc4nc(C(F)(F)F)cnc:34)[nH]c2cc1OC,-5.272028,-2.86492,2.407108,0.999995002586883,2.9525557276090773,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_106_single_A,COc1cc2cc(C3:scc4nc(F)cnc:34)[nH]c2cc1OC,-4.85709,-2.500355,2.356734,0.9999999991427558,2.9725041086381694,single,F,DHI,Unmethlyated,2 - DHI,single
1_107_single_A,COc1cc2cc(C3:scc4nc(O)cnc:34)[nH]c2cc1OC,-4.716894,-2.254978,2.461916,0.9999999999980906,3.0274250876591493,single,OH,DHI,Unmethlyated,2 - DHI,single
1_108_single_A,COc1cc2cc(C3:scc4nc(S)cnc:34)[nH]c2cc1OC,-4.777186,-2.408244,2.368942,0.9999999992991726,3.1811761366101976,single,SH,DHI,Unmethlyated,2 - DHI,single
1_109_single_A,COc1cc2cc(C3:scc4nc(Br)cnc:34)[nH]c2cc1OC,-4.913178,-2.626801,2.286377,0.9999999994656696,2.962069143603204,single,Br,DHI,Unmethlyated,2 - DHI,single
1_110_single_A,COc1cc2cc(C3:scc4nc(C)cnc:34)[nH]c2cc1OC,-4.678852,-2.254182,2.42467,0.999999999890658,2.7921789338129948,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_111_single_A,COc1cc2cc(C3:scc4nc(C#N)cnc:34)[nH]c2cc1OC,-5.245514,-3.090816,2.154698,0.9999992176357216,2.990107720377978,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_139_single_A,COc1cc2cc(C3:c(OC(C)=O)ccc4nonc:34)[nH]c2cc1OC,-5.028778,-2.510686,2.518092,0.9942235209115836,2.677989572623744,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_140_single_A,COc1cc2cc(C3:c(NC(C)=O)ccc4nonc:34)[nH]c2cc1OC,-5.259521,-2.523848,2.735673,0.9294587195365912,2.636830944765116,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_141_single_A,CNc1ccc2nonc2:C:1c1cc2cc(OC)c(OC)cc2[nH]1,-4.7785,-2.111865,2.666635,0.9087071800066427,2.704178623388012,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_142_single_A,COc1cc2cc(C3:c(OC)ccc4nonc:34)[nH]c2cc1OC,-5.149353,-2.412964,2.736389,0.9896132176498358,2.5646254461304867,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_143_single_A,COc1cc2cc(C3:c(C=O)ccc4nonc:34)[nH]c2cc1OC,-5.372995,-2.913401,2.459594,0.9284402730799,2.7534207638562407,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_144_single_A,COc1cc2cc(C3:c(S(=O)(=O)O)ccc4nonc:34)[nH]c2cc1OC,-5.86477,-3.109337,2.755434,0.9492214521566348,2.752511049000015,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_145_single_A,COc1cc2cc(C3:c(C(F)(F)F)ccc4nonc:34)[nH]c2cc1OC,-5.221918,-2.806127,2.415791,0.963731347287745,2.7379308593266742,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_146_single_A,COc1cc2cc(C3:c(F)ccc4nonc:34)[nH]c2cc1OC,-5.012879,-2.580517,2.432362,0.9999999972602364,2.6073642484983086,single,F,DHI,Unmethlyated,2 - DHI,single
1_147_single_A,COc1cc2cc(C3:c(O)ccc4nonc:34)[nH]c2cc1OC,-5.048167,-2.39222,2.655947,0.9386050691539952,2.635809703043764,single,OH,DHI,Unmethlyated,2 - DHI,single
1_148_single_A,COc1cc2cc(C3:c(S)ccc4nonc:34)[nH]c2cc1OC,-5.078055,-2.532728,2.545327,0.9440476595086964,2.835112500246561,single,SH,DHI,Unmethlyated,2 - DHI,single
1_149_single_A,COc1cc2cc(C3:c(Br)ccc4nonc:34)[nH]c2cc1OC,-5.12111,-2.660033,2.461077,0.999895661069606,2.673219493253555,single,Br,DHI,Unmethlyated,2 - DHI,single
1_150_single_A,COc1cc2cc(C3:cccc4nonc:34)[nH]c2cc1OC,-4.99979,-2.483135,2.516655,0.9999999999977452,2.428570232186757,single,none,DHI,Unmethlyated,2 - DHI,single
1_151_single_A,COc1cc2cc(C3:c(C)ccc4nonc:34)[nH]c2cc1OC,-5.137015,-2.480711,2.656304,0.999810938628424,2.585634178568238,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_152_single_A,COc1cc2cc(C3:c(C#N)ccc4nonc:34)[nH]c2cc1OC,-5.342565,-2.989509,2.353056,0.999975970946528,2.7370843090067414,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_153_single_A,COc1cc2cc(C3:cc(OC(C)=O)cc4nonc:34)[nH]c2cc1OC,-5.032285,-2.509989,2.522296,0.999621299160802,2.6939725248066964,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_154_single_A,COc1cc2cc(C3:cc(NC(C)=O)cc4nonc:34)[nH]c2cc1OC,-5.047663,-2.398212,2.64945,0.999999906505082,2.6184960175301875,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_155_single_A,CNc1c:C(c2cc3cc(OC)c(OC)cc3[nH]2):c2nonc2c1,-4.902954,-2.093373,2.809582,0.999999788661041,2.7158154126856715,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_156_single_A,COc1c:C(c2cc3cc(OC)c(OC)cc3[nH]2):c2nonc2c1,-5.205005,-2.348874,2.856132,0.9999984188912728,2.5770889912809896,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_157_single_A,COc1cc2cc(C3:cc(C=O)cc4nonc:34)[nH]c2cc1OC,-5.15657,-2.952176,2.204394,0.9999999999984328,2.7645398274013893,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_158_single_A,COc1cc2cc(C3:cc(S(=O)(=O)O)cc4nonc:34)[nH]c2cc1OC,-5.317562,-3.02406,2.293502,0.9999584902915076,2.7383765916765164,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_159_single_A,COc1cc2cc(C3:cc(C(F)(F)F)cc4nonc:34)[nH]c2cc1OC,-5.579168,-2.965548,2.613619,0.9999029481099956,2.703381860380416,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_160_single_A,COc1cc2cc(C3:cc(F)cc4nonc:34)[nH]c2cc1OC,-5.151861,-2.588664,2.563197,0.9999999999993044,2.6195488638829243,single,F,DHI,Unmethlyated,2 - DHI,single
1_161_single_A,COc1cc2cc(C3:cc(O)cc4nonc:34)[nH]c2cc1OC,-5.014768,-2.347689,2.667078,0.9999999996497994,2.7050467659808266,single,OH,DHI,Unmethlyated,2 - DHI,single
1_162_single_A,COc1cc2cc(C3:cc(S)cc4nonc:34)[nH]c2cc1OC,-5.082619,-2.519857,2.562762,0.9999998916587688,2.932688024722085,single,SH,DHI,Unmethlyated,2 - DHI,single
1_163_single_A,COc1cc2cc(C3:cc(Br)cc4nonc:34)[nH]c2cc1OC,-5.182081,-2.715088,2.466993,0.9999999999992676,2.66118382891789,single,Br,DHI,Unmethlyated,2 - DHI,single
1_164_single_A,COc1cc2cc(C3:cc(C)cc4nonc:34)[nH]c2cc1OC,-4.968991,-2.37562,2.59337,0.999999984234674,2.5855481645822245,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_165_single_A,COc1cc2cc(C3:cc(C#N)cc4nonc:34)[nH]c2cc1OC,-5.326494,-3.059733,2.266762,0.9999999998895196,2.7367592253947013,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_166_single_A,COc1cc2cc(C3:c(OC(C)=O)ncc4nonc:34)[nH]c2cc1OC,-5.319051,-3.003892,2.315159,0.9968337505415836,2.946792067426239,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_167_single_A,COc1cc2cc(C3:c(NC(C)=O)ncc4nonc:34)[nH]c2cc1OC,-5.342421,-2.947355,2.395066,0.9675331417127494,2.86783343956761,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_168_single_A,CNc1ncc2nonc2:C:1c1cc2cc(OC)c(OC)cc2[nH]1,-4.863811,-2.571391,2.29242,0.9394868684667282,2.9151879879365072,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_169_single_A,COc1cc2cc(C3:c(OC)ncc4nonc:34)[nH]c2cc1OC,-5.108331,-2.814749,2.293582,0.9999886325333548,2.835151198638848,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_170_single_A,COc1cc2cc(C3:c(C=O)ncc4nonc:34)[nH]c2cc1OC,-5.411935,-3.153614,2.258322,0.999999904197286,3.026204041448212,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_171_single_A,COc1cc2cc(C3:c(S(=O)(=O)O)ncc4nonc:34)[nH]c2cc1OC,-5.777598,-3.538369,2.239229,0.9590880635671334,3.048092292414135,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_172_single_A,COc1cc2cc(C3:c(C(F)(F)F)ncc4nonc:34)[nH]c2cc1OC,-5.367563,-3.148091,2.219472,0.975172151602069,2.9470969288735667,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_173_single_A,COc1cc2cc(C3:c(F)ncc4nonc:34)[nH]c2cc1OC,-5.173347,-3.036762,2.136586,0.99999999996802,2.895955856889918,single,F,DHI,Unmethlyated,2 - DHI,single
1_174_single_A,COc1cc2cc(C3:c(O)ncc4nonc:34)[nH]c2cc1OC,-4.945247,-2.778075,2.167172,0.9999999991054191,2.9597215911556525,single,OH,DHI,Unmethlyated,2 - DHI,single
1_175_single_A,COc1cc2cc(C3:c(S)ncc4nonc:34)[nH]c2cc1OC,-5.08932,-2.904545,2.184775,0.9998712011967906,3.0816747380087985,single,SH,DHI,Unmethlyated,2 - DHI,single
1_176_single_A,COc1cc2cc(C3:c(Br)ncc4nonc:34)[nH]c2cc1OC,-5.273792,-3.07954,2.194252,0.9999275189872676,2.956868444302504,single,Br,DHI,Unmethlyated,2 - DHI,single
1_177_single_A,COc1cc2cc(C3:cncc4nonc:34)[nH]c2cc1OC,-5.16291,-2.881436,2.281474,0.999999999926832,2.72089931872522,single,none,DHI,Unmethlyated,2 - DHI,single
1_178_single_A,COc1cc2cc(C3:c(C)ncc4nonc:34)[nH]c2cc1OC,-5.113594,-2.803228,2.310365,0.9999346923772964,2.7947950177290792,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_179_single_A,COc1cc2cc(C3:c(C#N)ncc4nonc:34)[nH]c2cc1OC,-5.492776,-3.292999,2.199777,0.9999999996866926,2.9667217672007204,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_180_single_A,COc1cc2cc(C3:nc(OC(C)=O)cc4nonc:34)[nH]c2cc1OC,-5.323466,-2.74486,2.578607,0.999522244670492,2.9425989281330995,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_181_single_A,COc1cc2cc(C3:nc(NC(C)=O)cc4nonc:34)[nH]c2cc1OC,-5.5381,-2.727801,2.810299,0.9999953658431848,2.8216789697131404,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_182_single_A,CNc1cc2nonc2:C(c2cc3cc(OC)c(OC)cc3[nH]2):n1,-5.129395,-2.332381,2.797014,0.9999618440529708,2.867537151816105,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_183_single_A,COc1cc2nonc2:C(c2cc3cc(OC)c(OC)cc3[nH]2):n1,-5.469703,-2.723768,2.745935,0.9999908491481252,2.819486984592025,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_184_single_A,COc1cc2cc(C3:nc(C=O)cc4nonc:34)[nH]c2cc1OC,-5.672236,-3.263715,2.408521,0.9999999022225756,2.974888991280988,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_185_single_A,COc1cc2cc(C3:nc(S(=O)(=O)O)cc4nonc:34)[nH]c2cc1OC,-5.875288,-3.518913,2.356375,0.9999999857085832,3.0452775400432177,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_186_single_A,COc1cc2cc(C3:nc(C(F)(F)F)cc4nonc:34)[nH]c2cc1OC,-5.695874,-3.08489,2.610984,0.999984156235121,2.915195769758707,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_187_single_A,COc1cc2cc(C3:nc(F)cc4nonc:34)[nH]c2cc1OC,-5.413011,-2.828075,2.584936,0.9999999999988138,2.916670542204603,single,F,DHI,Unmethlyated,2 - DHI,single
1_188_single_A,COc1cc2cc(C3:nc(O)cc4nonc:34)[nH]c2cc1OC,-5.335298,-2.655022,2.680276,0.9999999999999856,2.94448452821859,single,OH,DHI,Unmethlyated,2 - DHI,single
1_189_single_A,COc1cc2cc(C3:nc(S)cc4nonc:34)[nH]c2cc1OC,-5.366502,-2.757655,2.608847,0.9999999999349296,3.1086747380088,single,SH,DHI,Unmethlyated,2 - DHI,single
1_190_single_A,COc1cc2cc(C3:nc(Br)cc4nonc:34)[nH]c2cc1OC,-5.453241,-2.937367,2.515874,0.999999999950542,2.922036975771036,single,Br,DHI,Unmethlyated,2 - DHI,single
1_191_single_A,COc1cc2cc(C3:nccc4nonc:34)[nH]c2cc1OC,-5.255979,-2.679538,2.576441,0.9999999999994184,2.660746434109834,single,none,DHI,Unmethlyated,2 - DHI,single
1_192_single_A,COc1cc2cc(C3:nc(C)cc4nonc:34)[nH]c2cc1OC,-5.605341,-2.795179,2.810162,0.9999979800637272,2.7448964163304765,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_193_single_A,COc1cc2cc(C3:nc(C#N)cc4nonc:34)[nH]c2cc1OC,-5.798263,-3.293026,2.505237,0.9999994340139642,2.9874990247258038,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_194_single_A,COc1cc2cc(C3:nncc4nonc:34)[nH]c2cc1OC,-5.418867,-3.038341,2.380526,0.999999999712167,2.88525965526368,single,none,DHI,Unmethlyated,2 - DHI,single
1_195_single_A,COc1cc2cc(C3:occ4ncc(OC(C)=O)nc:34)[nH]c2cc1OC,-4.737337,-2.292884,2.444453,0.9999995820456412,3.0302956017297733,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_196_single_A,COc1cc2cc(C3:occ4ncc(NC(C)=O)nc:34)[nH]c2cc1OC,-4.665518,-2.228319,2.437199,0.9999998903416902,2.938340300274472,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_197_single_A,CNc1cnc2co:C(c3cc4cc(OC)c(OC)cc4[nH]3):c2n1,-4.550545,-1.966809,2.583736,0.9999997637121651,2.997478288939851,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_198_single_A,COc1cnc2co:C(c3cc4cc(OC)c(OC)cc4[nH]3):c2n1,-4.800432,-2.089466,2.710966,0.9999965496399782,2.9218582220502185,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_199_single_A,COc1cc2cc(C3:occ4ncc(C=O)nc:34)[nH]c2cc1OC,-5.035377,-2.862711,2.172666,0.9999999999772876,3.076632135093698,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_200_single_A,COc1cc2cc(C3:occ4ncc(S(=O)(=O)O)nc:34)[nH]c2cc1OC,-5.169698,-2.918279,2.251418,0.9999383226791552,3.186616423077991,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_201_single_A,COc1cc2cc(C3:occ4ncc(C(F)(F)F)nc:34)[nH]c2cc1OC,-5.286236,-2.784207,2.502029,0.9999897287611552,3.02154561169759,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_202_single_A,COc1cc2cc(C3:occ4ncc(F)nc:34)[nH]c2cc1OC,-4.780572,-2.406854,2.373718,0.9999999999594216,3.052671241505302,single,F,DHI,Unmethlyated,2 - DHI,single
1_203_single_A,COc1cc2cc(C3:occ4ncc(O)nc:34)[nH]c2cc1OC,-4.828686,-2.123304,2.705382,0.999988411251832,3.125917395351456,single,OH,DHI,Unmethlyated,2 - DHI,single
1_204_single_A,COc1cc2cc(C3:occ4ncc(S)nc:34)[nH]c2cc1OC,-4.730308,-2.323746,2.406562,0.9999999999956674,3.261343269477329,single,SH,DHI,Unmethlyated,2 - DHI,single
1_205_single_A,COc1cc2cc(C3:occ4ncc(Br)nc:34)[nH]c2cc1OC,-4.866304,-2.531602,2.334702,0.9999999999922732,3.0359194932535543,single,Br,DHI,Unmethlyated,2 - DHI,single
1_206_single_A,COc1cc2cc(C3:occ4nccnc:34)[nH]c2cc1OC,-4.726164,-2.296846,2.429318,0.999999999637826,2.826231770648296,single,none,DHI,Unmethlyated,2 - DHI,single
1_207_single_A,COc1cc2cc(C3:occ4ncc(C)nc:34)[nH]c2cc1OC,-4.650673,-2.145359,2.505314,0.9999999999687024,2.876529283463343,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_208_single_A,COc1cc2cc(C3:occ4ncc(C#N)nc:34)[nH]c2cc1OC,-5.076532,-2.935967,2.140565,0.9999999999372642,3.0667893257291485,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_209_single_A,COc1cc2cc(C3:occ4nc(OC(C)=O)cnc:34)[nH]c2cc1OC,-4.756707,-2.286084,2.470623,0.999991030298469,3.042543834578005,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_210_single_A,COc1cc2cc(C3:occ4nc(NC(C)=O)cnc:34)[nH]c2cc1OC,-4.663036,-2.189188,2.473848,0.9999999906372256,2.933799136033306,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_211_single_A,CNc1cnc2:C(c3cc4cc(OC)c(OC)cc4[nH]3):occ2n1,-4.502272,-1.894205,2.608067,0.9999999904633936,2.992608054826139,single,Amine,DHI,Unmethlyated,2 - DHI,single
1_212_single_A,COc1cnc2:C(c3cc4cc(OC)c(OC)cc4[nH]3):occ2n1,-4.652639,-2.012916,2.639723,0.9999999999831424,2.9349940080033967,single,Methoxy,DHI,Unmethlyated,2 - DHI,single
1_213_single_A,COc1cc2cc(C3:occ4nc(C=O)cnc:34)[nH]c2cc1OC,-4.912849,-2.860035,2.052814,0.9999999999368956,3.0746715999766403,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_214_single_A,COc1cc2cc(C3:occ4nc(S(=O)(=O)O)cnc:34)[nH]c2cc1OC,-5.175394,-3.095339,2.080055,0.999995586240711,3.164079436776622,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_215_single_A,COc1cc2cc(C3:occ4nc(C(F)(F)F)cnc:34)[nH]c2cc1OC,-5.273649,-2.781827,2.491823,0.999999286818684,3.0361959805068643,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_216_single_A,COc1cc2cc(C3:occ4nc(F)cnc:34)[nH]c2cc1OC,-4.8574,-2.399348,2.458052,0.9999999999999452,3.0650152974493583,single,F,DHI,Unmethlyated,2 - DHI,single
1_217_single_A,COc1cc2cc(C3:occ4nc(O)cnc:34)[nH]c2cc1OC,-4.708122,-2.131119,2.577003,0.9999999998450456,3.1199362764703373,single,OH,DHI,Unmethlyated,2 - DHI,single
1_218_single_A,COc1cc2cc(C3:occ4nc(S)cnc:34)[nH]c2cc1OC,-4.770794,-2.300623,2.470171,0.9999999997900736,3.2736873254213865,single,SH,DHI,Unmethlyated,2 - DHI,single
1_219_single_A,COc1cc2cc(C3:occ4nc(Br)cnc:34)[nH]c2cc1OC,-5.11795,-2.612953,2.504997,0.9999975995504576,3.0545803324143934,single,Br,DHI,Unmethlyated,2 - DHI,single
1_220_single_A,COc1cc2cc(C3:occ4nc(C)cnc:34)[nH]c2cc1OC,-4.667591,-2.13505,2.532542,0.9999999999987264,2.884690122624184,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_221_single_A,COc1cc2cc(C3:occ4nc(C#N)cnc:34)[nH]c2cc1OC,-5.250007,-3.043493,2.206514,0.9999975782799012,3.07859668358868,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_222_single_A,COc1cc2cc(C3:scc4sc(=S)sc:34)[nH]c2cc1OC,-5.479054,-2.261067,3.217987,0.8980629522682175,3.103077203340604,single,none,DHI,Unmethlyated,2 - DHI,single
1_227_single_A,COc1cc2cc(C3:cc(C=O)cc4c:3SCS4)[nH]c2cc1OC,-5.494065,-1.921526,3.572539,0.780213510116302,3.128874275561925,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_241_single_A,COc1cc2cc(C3:c(C=O)ccc4c:3SCS4)[nH]c2cc1OC,-5.548604,-1.845292,3.703312,0.6474748246726187,3.1400675865987138,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_254_single_A,COc1cc2cc(C3:cccc4ccc(C=O)cc:34)[nH]c2cc1OC,-5.262016,-1.935889,3.326126,0.7930088739577188,2.274416620792028,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_255_single_A,COc1cc2cc(C3:cccc4ccc(S(=O)(=O)O)cc:34)[nH]c2cc1OC,-5.379499,-1.920031,3.459468,0.742430804821721,2.294401063052595,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_263_single_A,COc1cc2cc(C3:cccc4ccc(C#N)cc:34)[nH]c2cc1OC,-5.290012,-1.893416,3.396596,0.7948698816148957,2.2517627746381805,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_268_single_A,COc1cc2cc(C3:cccc4cc(C=O)ccc:34)[nH]c2cc1OC,-5.235909,-2.009061,3.226848,0.7066499471855874,2.262720466945874,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_269_single_A,COc1cc2cc(C3:cccc4cc(S(=O)(=O)O)ccc:34)[nH]c2cc1OC,-5.320831,-1.843594,3.477237,0.7074862638137058,2.2819030873440944,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_276_single_A,COc1cc2cc(C3:cccc4cc(C#N)ccc:34)[nH]c2cc1OC,-5.32157,-1.899928,3.421642,0.7098356885918164,2.2455627746381808,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_282_single_A,COc1cc2cc(C3:c(C=O)ccc4ccccc:34)[nH]c2cc1OC,-5.354269,-1.923468,3.430801,0.5572077047815499,2.319857005407412,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_283_single_A,COc1cc2cc(C3:c(S(=O)(=O)O)ccc4ccccc:34)[nH]c2cc1OC,-5.696135,-1.994312,3.701823,0.71512389445949,2.3462312249959165,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_290_single_A,COc1cc2cc(C3:c(C#N)ccc4ccccc:34)[nH]c2cc1OC,-5.291027,-1.896767,3.39426,0.6710552031233085,2.3042012361766417,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_295_single_A,COc1cc2cc(C3:cc(C=O)cc4ccccc:34)[nH]c2cc1OC,-5.241352,-2.025804,3.215548,0.7080252955260455,2.3235204669458724,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_296_single_A,COc1cc2cc(C3:cc(S(=O)(=O)O)cc4ccccc:34)[nH]c2cc1OC,-5.320176,-1.865031,3.455145,0.7279989434100446,2.335476771554621,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_303_single_A,COc1cc2cc(C3:cc(C#N)cc4ccccc:34)[nH]c2cc1OC,-5.333305,-1.917653,3.415652,0.7153100761663759,2.3061358515612564,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_304_single_A,COc1cc2cc(C3:cccc4nc(OC(C)=O)cnc:34)[nH]c2cc1OC,-4.918618,-2.209373,2.709245,0.9995865442904938,2.591634852946914,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_305_single_A,COc1cc2cc(C3:cccc4nc(NC(C)=O)cnc:34)[nH]c2cc1OC,-4.685884,-2.066881,2.619002,0.999999982534742,2.4871269608390207,single,Amide,DHI,Unmethlyated,2 - DHI,single
1_308_single_A,COc1cc2cc(C3:cccc4nc(C=O)cnc:34)[nH]c2cc1OC,-4.90658,-2.71255,2.194031,0.9999999999967992,2.586020466945873,single,carbonyl,DHI,Unmethlyated,2 - DHI,single
1_309_single_A,COc1cc2cc(C3:cccc4nc(S(=O)(=O)O)cnc:34)[nH]c2cc1OC,-5.333331,-2.962706,2.370625,0.9996103970471804,2.7020464071821504,single,Sulfonic Acid,DHI,Unmethlyated,2 - DHI,single
1_310_single_A,COc1cc2cc(C3:cccc4nc(C(F)(F)F)cnc:34)[nH]c2cc1OC,-5.155893,-2.565088,2.590805,0.9999129935856448,2.5792109820809355,single,Trifloro,DHI,Unmethlyated,2 - DHI,single
1_311_single_A,COc1cc2cc(C3:cccc4nc(F)cnc:34)[nH]c2cc1OC,-4.855679,-2.278927,2.576752,0.9999999998465764,2.5527037070000524,single,F,DHI,Unmethlyated,2 - DHI,single
1_312_single_A,COc1cc2cc(C3:cccc4nc(O)cnc:34)[nH]c2cc1OC,-4.730559,-2.037087,2.693472,0.9999999999992156,2.605236817367944,single,OH,DHI,Unmethlyated,2 - DHI,single
1_313_single_A,COc1cc2cc(C3:cccc4nc(S)cnc:34)[nH]c2cc1OC,-4.942764,-2.238466,2.704298,0.9999987530541068,2.7523030381037312,single,SH,DHI,Unmethlyated,2 - DHI,single
1_314_single_A,COc1cc2cc(C3:cccc4nc(Br)cnc:34)[nH]c2cc1OC,-5.136042,-2.459005,2.677037,0.9999009744911048,2.5427224360970406,single,Br,DHI,Unmethlyated,2 - DHI,single
1_315_single_A,COc1cc2cc(C3:cccc4nccnc:34)[nH]c2cc1OC,-4.984941,-2.210264,2.774677,0.999936520025777,2.3044697385306634,single,none,DHI,Unmethlyated,2 - DHI,single
1_316_single_A,COc1cc2cc(C3:cccc4nc(C)cnc:34)[nH]c2cc1OC,-4.704314,-2.001557,2.702757,0.9999999999253596,2.380218757167276,single,methyl,DHI,Unmethlyated,2 - DHI,single
1_317_single_A,COc1cc2cc(C3:cccc4nc(C#N)cnc:34)[nH]c2cc1OC,-5.019991,-2.788476,2.231515,0.9999999990930776,2.589782005407411,single,cyanide,DHI,Unmethlyated,2 - DHI,single
1_318_single_A,COc1cc2cc(C3:cccc4ncc(OC(C)=O)nc:34)[nH]c2cc1OC,-4.932367,-2.203163,2.729204,0.9999185180268036,2.562971516283575,single,Acetate,DHI,Unmethlyated,2 - DHI,single
1_319_single_A,COc1cc2cc(C3:cccc4ncc(NC(C)=O)nc:34)[nH]c2cc1OC,-4.99814,-2.138825,2.859315,0.9967483574983228,2.4745988889109487,single,Amide,DHI,Unmethlyated,2 - DHI,single
